"Plot Title: 60 Lafayette"
"#","Date Time, GMT-05:00","Motor, % on (LGR S/N: 20133267, SEN S/N: 20133267, LBL: AHU 11 Supply)","Total: Motor on, Time on (sec) (LGR S/N: 20133267)","Internal Calibration (LGR S/N: 20133267)","Button Down (LGR S/N: 20133267)","Button Up (LGR S/N: 20133267)","Host Connected (LGR S/N: 20133267)","Stopped (LGR S/N: 20133267)","End Of File (LGR S/N: 20133267)"
23229,12/24/20 05:06:00 PM,100.00,,,,,,,
23230,12/24/20 05:07:00 PM,100.00,,,,,,,
23231,12/24/20 05:08:00 PM,100.00,,,,,,,
23232,12/24/20 05:09:00 PM,100.00,,,,,,,
23233,12/24/20 05:10:00 PM,100.00,,,,,,,
23234,12/24/20 05:11:00 PM,100.00,,,,,,,
23235,12/24/20 05:12:00 PM,100.00,,,,,,,
23236,12/24/20 05:13:00 PM,100.00,,,,,,,
23237,12/24/20 05:14:00 PM,100.00,,,,,,,
23238,12/24/20 05:15:00 PM,100.00,,,,,,,
23239,12/24/20 05:16:00 PM,100.00,,,,,,,
23240,12/24/20 05:17:00 PM,100.00,,,,,,,
23241,12/24/20 05:18:00 PM,100.00,,,,,,,
23242,12/24/20 05:19:00 PM,100.00,,,,,,,
23243,12/24/20 05:20:00 PM,100.00,,,,,,,
23244,12/24/20 05:21:00 PM,100.00,,,,,,,
23245,12/24/20 05:22:00 PM,100.00,,,,,,,
23246,12/24/20 05:23:00 PM,100.00,,,,,,,
23247,12/24/20 05:24:00 PM,100.00,,,,,,,
23248,12/24/20 05:25:00 PM,100.00,,,,,,,
23249,12/24/20 05:26:00 PM,100.00,,,,,,,
23250,12/24/20 05:27:00 PM,100.00,,,,,,,
23251,12/24/20 05:28:00 PM,100.00,,,,,,,
23252,12/24/20 05:29:00 PM,100.00,,,,,,,
23253,12/24/20 05:30:00 PM,100.00,,,,,,,
23254,12/24/20 05:31:00 PM,100.00,,,,,,,
23255,12/24/20 05:32:00 PM,100.00,,,,,,,
23256,12/24/20 05:33:00 PM,100.00,,,,,,,
23257,12/24/20 05:34:00 PM,100.00,,,,,,,
23258,12/24/20 05:35:00 PM,100.00,,,,,,,
23259,12/24/20 05:36:00 PM,100.00,,,,,,,
23260,12/24/20 05:37:00 PM,100.00,,,,,,,
23261,12/24/20 05:38:00 PM,100.00,,,,,,,
23262,12/24/20 05:39:00 PM,100.00,,,,,,,
23263,12/24/20 05:40:00 PM,100.00,,,,,,,
23264,12/24/20 05:41:00 PM,100.00,,,,,,,
23265,12/24/20 05:42:00 PM,100.00,,,,,,,
23266,12/24/20 05:43:00 PM,100.00,,,,,,,
23267,12/24/20 05:44:00 PM,100.00,,,,,,,
23268,12/24/20 05:45:00 PM,100.00,,,,,,,
23269,12/24/20 05:46:00 PM,100.00,,,,,,,
23270,12/24/20 05:47:00 PM,100.00,,,,,,,
23271,12/24/20 05:48:00 PM,100.00,,,,,,,
23272,12/24/20 05:49:00 PM,100.00,,,,,,,
23273,12/24/20 05:50:00 PM,100.00,,,,,,,
23274,12/24/20 05:51:00 PM,100.00,,,,,,,
23275,12/24/20 05:52:00 PM,100.00,,,,,,,
23276,12/24/20 05:53:00 PM,100.00,,,,,,,
23277,12/24/20 05:54:00 PM,100.00,,,,,,,
23278,12/24/20 05:55:00 PM,100.00,,,,,,,
23279,12/24/20 05:56:00 PM,100.00,,,,,,,
23280,12/24/20 05:57:00 PM,100.00,,,,,,,
23281,12/24/20 05:58:00 PM,100.00,,,,,,,
23282,12/24/20 05:59:00 PM,100.00,,,,,,,
23283,12/24/20 06:00:00 PM,100.00,1058.0,,,,,,
23284,12/24/20 06:01:00 PM,100.00,,,,,,,
23285,12/24/20 06:02:00 PM,100.00,,,,,,,
23286,12/24/20 06:03:00 PM,100.00,,,,,,,
23287,12/24/20 06:04:00 PM,100.00,,,,,,,
23288,12/24/20 06:05:00 PM,100.00,,,,,,,
23289,12/24/20 06:06:00 PM,100.00,,,,,,,
23290,12/24/20 06:07:00 PM,100.00,,,,,,,
23291,12/24/20 06:08:00 PM,100.00,,,,,,,
23292,12/24/20 06:09:00 PM,100.00,,,,,,,
23293,12/24/20 06:10:00 PM,100.00,,,,,,,
23294,12/24/20 06:11:00 PM,100.00,,,,,,,
23295,12/24/20 06:12:00 PM,100.00,,,,,,,
23296,12/24/20 06:13:00 PM,100.00,,,,,,,
23297,12/24/20 06:14:00 PM,100.00,,,,,,,
23298,12/24/20 06:15:00 PM,100.00,,,,,,,
23299,12/24/20 06:16:00 PM,100.00,,,,,,,
23300,12/24/20 06:17:00 PM,63.33,,,,,,,
23301,12/24/20 06:18:00 PM,0.00,,,,,,,
23302,12/24/20 06:19:00 PM,0.00,,,,,,,
23303,12/24/20 06:20:00 PM,0.00,,,,,,,
23304,12/24/20 06:21:00 PM,0.00,,,,,,,
23305,12/24/20 06:22:00 PM,0.00,,,,,,,
23306,12/24/20 06:23:00 PM,0.00,,,,,,,
23307,12/24/20 06:24:00 PM,0.00,,,,,,,
23308,12/24/20 06:25:00 PM,0.00,,,,,,,
23309,12/24/20 06:26:00 PM,0.00,,,,,,,
23310,12/24/20 06:27:00 PM,0.00,,,,,,,
23311,12/24/20 06:28:00 PM,0.00,,,,,,,
23312,12/24/20 06:29:00 PM,0.00,,,,,,,
23313,12/24/20 06:30:00 PM,0.00,,,,,,,
23314,12/24/20 06:31:00 PM,0.00,,,,,,,
23315,12/24/20 06:32:00 PM,0.00,,,,,,,
23316,12/24/20 06:33:00 PM,0.00,,,,,,,
23317,12/24/20 06:34:00 PM,0.00,,,,,,,
23318,12/24/20 06:35:00 PM,0.00,,,,,,,
23319,12/24/20 06:36:00 PM,0.00,,,,,,,
23320,12/24/20 06:37:00 PM,0.00,,,,,,,
23321,12/24/20 06:38:00 PM,0.00,,,,,,,
23322,12/24/20 06:39:00 PM,0.00,,,,,,,
23323,12/24/20 06:40:00 PM,0.00,,,,,,,
23324,12/24/20 06:41:00 PM,0.00,,,,,,,
23325,12/24/20 06:42:00 PM,0.00,,,,,,,
23326,12/24/20 06:43:00 PM,0.00,,,,,,,
23327,12/24/20 06:44:00 PM,0.00,,,,,,,
23328,12/24/20 06:45:00 PM,0.00,,,,,,,
23329,12/24/20 06:46:00 PM,0.00,,,,,,,
23330,12/24/20 06:47:00 PM,0.00,,,,,,,
23331,12/24/20 06:48:00 PM,0.00,,,,,,,
23332,12/24/20 06:49:00 PM,0.00,,,,,,,
23333,12/24/20 06:50:00 PM,0.00,,,,,,,
23334,12/24/20 06:51:00 PM,0.00,,,,,,,
23335,12/24/20 06:52:00 PM,0.00,,,,,,,
23336,12/24/20 06:53:00 PM,0.00,,,,,,,
23337,12/24/20 06:54:00 PM,0.00,,,,,,,
23338,12/24/20 06:55:00 PM,0.00,,,,,,,
23339,12/24/20 06:56:00 PM,0.00,,,,,,,
23340,12/24/20 06:57:00 PM,0.00,,,,,,,
23341,12/24/20 06:58:00 PM,0.00,,,,,,,
23342,12/24/20 06:59:00 PM,0.00,,,,,,,
23343,12/24/20 07:00:00 PM,0.00,0.0,,,,,,
23344,12/24/20 07:01:00 PM,0.00,,,,,,,
23345,12/24/20 07:02:00 PM,0.00,,,,,,,
23346,12/24/20 07:03:00 PM,0.00,,,,,,,
23347,12/24/20 07:04:00 PM,0.00,,,,,,,
23348,12/24/20 07:05:00 PM,0.00,,,,,,,
23349,12/24/20 07:06:00 PM,0.00,,,,,,,
23350,12/24/20 07:07:00 PM,0.00,,,,,,,
23351,12/24/20 07:08:00 PM,0.00,,,,,,,
23352,12/24/20 07:09:00 PM,0.00,,,,,,,
23353,12/24/20 07:10:00 PM,0.00,,,,,,,
23354,12/24/20 07:11:00 PM,0.00,,,,,,,
23355,12/24/20 07:12:00 PM,0.00,,,,,,,
23356,12/24/20 07:13:00 PM,0.00,,,,,,,
23357,12/24/20 07:14:00 PM,0.00,,,,,,,
23358,12/24/20 07:15:00 PM,0.00,,,,,,,
23359,12/24/20 07:16:00 PM,0.00,,,,,,,
23360,12/24/20 07:17:00 PM,0.00,,,,,,,
23361,12/24/20 07:18:00 PM,0.00,,,,,,,
23362,12/24/20 07:19:00 PM,0.00,,,,,,,
23363,12/24/20 07:20:00 PM,0.00,,,,,,,
23364,12/24/20 07:21:00 PM,0.00,,,,,,,
23365,12/24/20 07:22:00 PM,0.00,,,,,,,
23366,12/24/20 07:23:00 PM,0.00,,,,,,,
23367,12/24/20 07:24:00 PM,0.00,,,,,,,
23368,12/24/20 07:25:00 PM,0.00,,,,,,,
23369,12/24/20 07:26:00 PM,0.00,,,,,,,
23370,12/24/20 07:27:00 PM,0.00,,,,,,,
23371,12/24/20 07:28:00 PM,0.00,,,,,,,
23372,12/24/20 07:29:00 PM,0.00,,,,,,,
23373,12/24/20 07:30:00 PM,0.00,,,,,,,
23374,12/24/20 07:31:00 PM,0.00,,,,,,,
23375,12/24/20 07:32:00 PM,0.00,,,,,,,
23376,12/24/20 07:33:00 PM,0.00,,,,,,,
23377,12/24/20 07:34:00 PM,0.00,,,,,,,
23378,12/24/20 07:35:00 PM,0.00,,,,,,,
23379,12/24/20 07:36:00 PM,0.00,,,,,,,
23380,12/24/20 07:37:00 PM,0.00,,,,,,,
23381,12/24/20 07:38:00 PM,0.00,,,,,,,
23382,12/24/20 07:39:00 PM,0.00,,,,,,,
23383,12/24/20 07:40:00 PM,0.00,,,,,,,
23384,12/24/20 07:41:00 PM,0.00,,,,,,,
23385,12/24/20 07:42:00 PM,0.00,,,,,,,
23386,12/24/20 07:43:00 PM,0.00,,,,,,,
23387,12/24/20 07:44:00 PM,0.00,,,,,,,
23388,12/24/20 07:45:00 PM,0.00,,,,,,,
23389,12/24/20 07:46:00 PM,0.00,,,,,,,
23390,12/24/20 07:47:00 PM,0.00,,,,,,,
23391,12/24/20 07:48:00 PM,0.00,,,,,,,
23392,12/24/20 07:49:00 PM,0.00,,,,,,,
23393,12/24/20 07:50:00 PM,0.00,,,,,,,
23394,12/24/20 07:51:00 PM,0.00,,,,,,,
23395,12/24/20 07:52:00 PM,0.00,,,,,,,
23396,12/24/20 07:53:00 PM,0.00,,,,,,,
23397,12/24/20 07:54:00 PM,0.00,,,,,,,
23398,12/24/20 07:55:00 PM,0.00,,,,,,,
23399,12/24/20 07:56:00 PM,0.00,,,,,,,
23400,12/24/20 07:57:00 PM,0.00,,,,,,,
23401,12/24/20 07:58:00 PM,0.00,,,,,,,
23402,12/24/20 07:59:00 PM,0.00,,,,,,,
23403,12/24/20 08:00:00 PM,0.00,0.0,,,,,,
23404,12/24/20 08:01:00 PM,0.00,,,,,,,
23405,12/24/20 08:02:00 PM,0.00,,,,,,,
23406,12/24/20 08:03:00 PM,0.00,,,,,,,
23407,12/24/20 08:04:00 PM,0.00,,,,,,,
23408,12/24/20 08:05:00 PM,0.00,,,,,,,
23409,12/24/20 08:06:00 PM,0.00,,,,,,,
23410,12/24/20 08:07:00 PM,0.00,,,,,,,
23411,12/24/20 08:08:00 PM,0.00,,,,,,,
23412,12/24/20 08:09:00 PM,0.00,,,,,,,
23413,12/24/20 08:10:00 PM,0.00,,,,,,,
23414,12/24/20 08:11:00 PM,0.00,,,,,,,
23415,12/24/20 08:12:00 PM,0.00,,,,,,,
23416,12/24/20 08:13:00 PM,0.00,,,,,,,
23417,12/24/20 08:14:00 PM,0.00,,,,,,,
23418,12/24/20 08:15:00 PM,0.00,,,,,,,
23419,12/24/20 08:16:00 PM,0.00,,,,,,,
23420,12/24/20 08:17:00 PM,0.00,,,,,,,
23421,12/24/20 08:18:00 PM,0.00,,,,,,,
23422,12/24/20 08:19:00 PM,0.00,,,,,,,
23423,12/24/20 08:20:00 PM,0.00,,,,,,,
23424,12/24/20 08:21:00 PM,0.00,,,,,,,
23425,12/24/20 08:22:00 PM,0.00,,,,,,,
23426,12/24/20 08:23:00 PM,0.00,,,,,,,
23427,12/24/20 08:24:00 PM,0.00,,,,,,,
23428,12/24/20 08:25:00 PM,0.00,,,,,,,
23429,12/24/20 08:26:00 PM,0.00,,,,,,,
23430,12/24/20 08:27:00 PM,0.00,,,,,,,
23431,12/24/20 08:28:00 PM,0.00,,,,,,,
23432,12/24/20 08:29:00 PM,0.00,,,,,,,
23433,12/24/20 08:30:00 PM,0.00,,,,,,,
23434,12/24/20 08:31:00 PM,0.00,,,,,,,
23435,12/24/20 08:32:00 PM,0.00,,,,,,,
23436,12/24/20 08:33:00 PM,0.00,,,,,,,
23437,12/24/20 08:34:00 PM,0.00,,,,,,,
23438,12/24/20 08:35:00 PM,0.00,,,,,,,
23439,12/24/20 08:36:00 PM,0.00,,,,,,,
23440,12/24/20 08:37:00 PM,0.00,,,,,,,
23441,12/24/20 08:38:00 PM,0.00,,,,,,,
23442,12/24/20 08:39:00 PM,0.00,,,,,,,
23443,12/24/20 08:40:00 PM,0.00,,,,,,,
23444,12/24/20 08:41:00 PM,0.00,,,,,,,
23445,12/24/20 08:42:00 PM,0.00,,,,,,,
23446,12/24/20 08:43:00 PM,0.00,,,,,,,
23447,12/24/20 08:44:00 PM,0.00,,,,,,,
23448,12/24/20 08:45:00 PM,0.00,,,,,,,
23449,12/24/20 08:46:00 PM,0.00,,,,,,,
23450,12/24/20 08:47:00 PM,0.00,,,,,,,
23451,12/24/20 08:48:00 PM,0.00,,,,,,,
23452,12/24/20 08:49:00 PM,0.00,,,,,,,
23453,12/24/20 08:50:00 PM,0.00,,,,,,,
23454,12/24/20 08:51:00 PM,0.00,,,,,,,
23455,12/24/20 08:52:00 PM,0.00,,,,,,,
23456,12/24/20 08:53:00 PM,0.00,,,,,,,
23457,12/24/20 08:54:00 PM,0.00,,,,,,,
23458,12/24/20 08:55:00 PM,0.00,,,,,,,
23459,12/24/20 08:56:00 PM,0.00,,,,,,,
23460,12/24/20 08:57:00 PM,0.00,,,,,,,
23461,12/24/20 08:58:00 PM,0.00,,,,,,,
23462,12/24/20 08:59:00 PM,0.00,,,,,,,
23463,12/24/20 09:00:00 PM,0.00,0.0,,,,,,
23464,12/24/20 09:01:00 PM,0.00,,,,,,,
23465,12/24/20 09:02:00 PM,0.00,,,,,,,
23466,12/24/20 09:03:00 PM,0.00,,,,,,,
23467,12/24/20 09:04:00 PM,0.00,,,,,,,
23468,12/24/20 09:05:00 PM,0.00,,,,,,,
23469,12/24/20 09:06:00 PM,0.00,,,,,,,
23470,12/24/20 09:07:00 PM,0.00,,,,,,,
23471,12/24/20 09:08:00 PM,0.00,,,,,,,
23472,12/24/20 09:09:00 PM,0.00,,,,,,,
23473,12/24/20 09:10:00 PM,0.00,,,,,,,
23474,12/24/20 09:11:00 PM,0.00,,,,,,,
23475,12/24/20 09:12:00 PM,0.00,,,,,,,
23476,12/24/20 09:13:00 PM,0.00,,,,,,,
23477,12/24/20 09:14:00 PM,0.00,,,,,,,
23478,12/24/20 09:15:00 PM,0.00,,,,,,,
23479,12/24/20 09:16:00 PM,0.00,,,,,,,
23480,12/24/20 09:17:00 PM,0.00,,,,,,,
23481,12/24/20 09:18:00 PM,0.00,,,,,,,
23482,12/24/20 09:19:00 PM,0.00,,,,,,,
23483,12/24/20 09:20:00 PM,0.00,,,,,,,
23484,12/24/20 09:21:00 PM,0.00,,,,,,,
23485,12/24/20 09:22:00 PM,0.00,,,,,,,
23486,12/24/20 09:23:00 PM,0.00,,,,,,,
23487,12/24/20 09:24:00 PM,0.00,,,,,,,
23488,12/24/20 09:25:00 PM,0.00,,,,,,,
23489,12/24/20 09:26:00 PM,0.00,,,,,,,
23490,12/24/20 09:27:00 PM,0.00,,,,,,,
23491,12/24/20 09:28:00 PM,0.00,,,,,,,
23492,12/24/20 09:29:00 PM,0.00,,,,,,,
23493,12/24/20 09:30:00 PM,0.00,,,,,,,
23494,12/24/20 09:31:00 PM,0.00,,,,,,,
23495,12/24/20 09:32:00 PM,0.00,,,,,,,
23496,12/24/20 09:33:00 PM,0.00,,,,,,,
23497,12/24/20 09:34:00 PM,0.00,,,,,,,
23498,12/24/20 09:35:00 PM,0.00,,,,,,,
23499,12/24/20 09:36:00 PM,0.00,,,,,,,
23500,12/24/20 09:37:00 PM,0.00,,,,,,,
23501,12/24/20 09:38:00 PM,0.00,,,,,,,
23502,12/24/20 09:39:00 PM,0.00,,,,,,,
23503,12/24/20 09:40:00 PM,0.00,,,,,,,
23504,12/24/20 09:41:00 PM,0.00,,,,,,,
23505,12/24/20 09:42:00 PM,0.00,,,,,,,
23506,12/24/20 09:43:00 PM,0.00,,,,,,,
23507,12/24/20 09:44:00 PM,0.00,,,,,,,
23508,12/24/20 09:45:00 PM,0.00,,,,,,,
23509,12/24/20 09:46:00 PM,0.00,,,,,,,
23510,12/24/20 09:47:00 PM,0.00,,,,,,,
23511,12/24/20 09:48:00 PM,0.00,,,,,,,
23512,12/24/20 09:49:00 PM,0.00,,,,,,,
23513,12/24/20 09:50:00 PM,0.00,,,,,,,
23514,12/24/20 09:51:00 PM,0.00,,,,,,,
23515,12/24/20 09:52:00 PM,0.00,,,,,,,
23516,12/24/20 09:53:00 PM,0.00,,,,,,,
23517,12/24/20 09:54:00 PM,0.00,,,,,,,
23518,12/24/20 09:55:00 PM,0.00,,,,,,,
23519,12/24/20 09:56:00 PM,0.00,,,,,,,
23520,12/24/20 09:57:00 PM,0.00,,,,,,,
23521,12/24/20 09:58:00 PM,0.00,,,,,,,
23522,12/24/20 09:59:00 PM,0.00,,,,,,,
23523,12/24/20 10:00:00 PM,0.00,0.0,,,,,,
23524,12/24/20 10:01:00 PM,0.00,,,,,,,
23525,12/24/20 10:02:00 PM,0.00,,,,,,,
23526,12/24/20 10:03:00 PM,0.00,,,,,,,
23527,12/24/20 10:04:00 PM,0.00,,,,,,,
23528,12/24/20 10:05:00 PM,0.00,,,,,,,
23529,12/24/20 10:06:00 PM,0.00,,,,,,,
23530,12/24/20 10:07:00 PM,0.00,,,,,,,
23531,12/24/20 10:08:00 PM,0.00,,,,,,,
23532,12/24/20 10:09:00 PM,0.00,,,,,,,
23533,12/24/20 10:10:00 PM,0.00,,,,,,,
23534,12/24/20 10:11:00 PM,0.00,,,,,,,
23535,12/24/20 10:12:00 PM,0.00,,,,,,,
23536,12/24/20 10:13:00 PM,0.00,,,,,,,
23537,12/24/20 10:14:00 PM,0.00,,,,,,,
23538,12/24/20 10:15:00 PM,0.00,,,,,,,
23539,12/24/20 10:16:00 PM,0.00,,,,,,,
23540,12/24/20 10:17:00 PM,0.00,,,,,,,
23541,12/24/20 10:18:00 PM,0.00,,,,,,,
23542,12/24/20 10:19:00 PM,0.00,,,,,,,
23543,12/24/20 10:20:00 PM,0.00,,,,,,,
23544,12/24/20 10:21:00 PM,0.00,,,,,,,
23545,12/24/20 10:22:00 PM,0.00,,,,,,,
23546,12/24/20 10:23:00 PM,0.00,,,,,,,
23547,12/24/20 10:24:00 PM,0.00,,,,,,,
23548,12/24/20 10:25:00 PM,0.00,,,,,,,
23549,12/24/20 10:26:00 PM,0.00,,,,,,,
23550,12/24/20 10:27:00 PM,0.00,,,,,,,
23551,12/24/20 10:28:00 PM,0.00,,,,,,,
23552,12/24/20 10:29:00 PM,0.00,,,,,,,
23553,12/24/20 10:30:00 PM,0.00,,,,,,,
23554,12/24/20 10:31:00 PM,0.00,,,,,,,
23555,12/24/20 10:32:00 PM,0.00,,,,,,,
23556,12/24/20 10:33:00 PM,0.00,,,,,,,
23557,12/24/20 10:34:00 PM,0.00,,,,,,,
23558,12/24/20 10:35:00 PM,0.00,,,,,,,
23559,12/24/20 10:36:00 PM,0.00,,,,,,,
23560,12/24/20 10:37:00 PM,0.00,,,,,,,
23561,12/24/20 10:38:00 PM,0.00,,,,,,,
23562,12/24/20 10:39:00 PM,0.00,,,,,,,
23563,12/24/20 10:40:00 PM,0.00,,,,,,,
23564,12/24/20 10:41:00 PM,0.00,,,,,,,
23565,12/24/20 10:42:00 PM,0.00,,,,,,,
23566,12/24/20 10:43:00 PM,0.00,,,,,,,
23567,12/24/20 10:44:00 PM,0.00,,,,,,,
23568,12/24/20 10:45:00 PM,0.00,,,,,,,
23569,12/24/20 10:46:00 PM,0.00,,,,,,,
23570,12/24/20 10:47:00 PM,0.00,,,,,,,
23571,12/24/20 10:48:00 PM,0.00,,,,,,,
23572,12/24/20 10:49:00 PM,0.00,,,,,,,
23573,12/24/20 10:50:00 PM,0.00,,,,,,,
23574,12/24/20 10:51:00 PM,0.00,,,,,,,
23575,12/24/20 10:52:00 PM,0.00,,,,,,,
23576,12/24/20 10:53:00 PM,0.00,,,,,,,
23577,12/24/20 10:54:00 PM,0.00,,,,,,,
23578,12/24/20 10:55:00 PM,0.00,,,,,,,
23579,12/24/20 10:56:00 PM,0.00,,,,,,,
23580,12/24/20 10:57:00 PM,0.00,,,,,,,
23581,12/24/20 10:58:00 PM,0.00,,,,,,,
23582,12/24/20 10:59:00 PM,0.00,,,,,,,
23583,12/24/20 11:00:00 PM,0.00,0.0,,,,,,
23584,12/24/20 11:01:00 PM,0.00,,,,,,,
23585,12/24/20 11:02:00 PM,0.00,,,,,,,
23586,12/24/20 11:03:00 PM,0.00,,,,,,,
23587,12/24/20 11:04:00 PM,0.00,,,,,,,
23588,12/24/20 11:05:00 PM,0.00,,,,,,,
23589,12/24/20 11:06:00 PM,0.00,,,,,,,
23590,12/24/20 11:07:00 PM,0.00,,,,,,,
23591,12/24/20 11:08:00 PM,0.00,,,,,,,
23592,12/24/20 11:09:00 PM,0.00,,,,,,,
23593,12/24/20 11:10:00 PM,0.00,,,,,,,
23594,12/24/20 11:11:00 PM,0.00,,,,,,,
23595,12/24/20 11:12:00 PM,0.00,,,,,,,
23596,12/24/20 11:13:00 PM,0.00,,,,,,,
23597,12/24/20 11:14:00 PM,0.00,,,,,,,
23598,12/24/20 11:15:00 PM,0.00,,,,,,,
23599,12/24/20 11:16:00 PM,0.00,,,,,,,
23600,12/24/20 11:17:00 PM,0.00,,,,,,,
23601,12/24/20 11:18:00 PM,0.00,,,,,,,
23602,12/24/20 11:19:00 PM,0.00,,,,,,,
23603,12/24/20 11:20:00 PM,0.00,,,,,,,
23604,12/24/20 11:21:00 PM,0.00,,,,,,,
23605,12/24/20 11:22:00 PM,0.00,,,,,,,
23606,12/24/20 11:23:00 PM,0.00,,,,,,,
23607,12/24/20 11:24:00 PM,0.00,,,,,,,
23608,12/24/20 11:25:00 PM,0.00,,,,,,,
23609,12/24/20 11:26:00 PM,0.00,,,,,,,
23610,12/24/20 11:27:00 PM,0.00,,,,,,,
23611,12/24/20 11:28:00 PM,0.00,,,,,,,
23612,12/24/20 11:29:00 PM,0.00,,,,,,,
23613,12/24/20 11:30:00 PM,0.00,,,,,,,
23614,12/24/20 11:31:00 PM,0.00,,,,,,,
23615,12/24/20 11:32:00 PM,0.00,,,,,,,
23616,12/24/20 11:33:00 PM,0.00,,,,,,,
23617,12/24/20 11:34:00 PM,0.00,,,,,,,
23618,12/24/20 11:35:00 PM,0.00,,,,,,,
23619,12/24/20 11:36:00 PM,0.00,,,,,,,
23620,12/24/20 11:37:00 PM,0.00,,,,,,,
23621,12/24/20 11:38:00 PM,0.00,,,,,,,
23622,12/24/20 11:39:00 PM,0.00,,,,,,,
23623,12/24/20 11:40:00 PM,0.00,,,,,,,
23624,12/24/20 11:41:00 PM,0.00,,,,,,,
23625,12/24/20 11:42:00 PM,0.00,,,,,,,
23626,12/24/20 11:43:00 PM,0.00,,,,,,,
23627,12/24/20 11:44:00 PM,0.00,,,,,,,
23628,12/24/20 11:45:00 PM,0.00,,,,,,,
23629,12/24/20 11:46:00 PM,0.00,,,,,,,
23630,12/24/20 11:47:00 PM,0.00,,,,,,,
23631,12/24/20 11:48:00 PM,0.00,,,,,,,
23632,12/24/20 11:49:00 PM,0.00,,,,,,,
23633,12/24/20 11:50:00 PM,0.00,,,,,,,
23634,12/24/20 11:51:00 PM,0.00,,,,,,,
23635,12/24/20 11:52:00 PM,0.00,,,,,,,
23636,12/24/20 11:53:00 PM,0.00,,,,,,,
23637,12/24/20 11:54:00 PM,0.00,,,,,,,
23638,12/24/20 11:55:00 PM,0.00,,,,,,,
23639,12/24/20 11:56:00 PM,0.00,,,,,,,
23640,12/24/20 11:57:00 PM,0.00,,,,,,,
23641,12/24/20 11:58:00 PM,0.00,,,,,,,
23642,12/24/20 11:59:00 PM,0.00,,,,,,,
23643,12/25/20 12:00:00 AM,0.00,0.0,,,,,,
23644,12/25/20 12:01:00 AM,0.00,,,,,,,
23645,12/25/20 12:02:00 AM,0.00,,,,,,,
23646,12/25/20 12:03:00 AM,0.00,,,,,,,
23647,12/25/20 12:04:00 AM,0.00,,,,,,,
23648,12/25/20 12:05:00 AM,0.00,,,,,,,
23649,12/25/20 12:06:00 AM,0.00,,,,,,,
23650,12/25/20 12:07:00 AM,0.00,,,,,,,
23651,12/25/20 12:08:00 AM,0.00,,,,,,,
23652,12/25/20 12:09:00 AM,0.00,,,,,,,
23653,12/25/20 12:10:00 AM,0.00,,,,,,,
23654,12/25/20 12:11:00 AM,0.00,,,,,,,
23655,12/25/20 12:12:00 AM,0.00,,,,,,,
23656,12/25/20 12:13:00 AM,0.00,,,,,,,
23657,12/25/20 12:14:00 AM,0.00,,,,,,,
23658,12/25/20 12:15:00 AM,0.00,,,,,,,
23659,12/25/20 12:16:00 AM,0.00,,,,,,,
23660,12/25/20 12:17:00 AM,0.00,,,,,,,
23661,12/25/20 12:18:00 AM,0.00,,,,,,,
23662,12/25/20 12:19:00 AM,0.00,,,,,,,
23663,12/25/20 12:20:00 AM,0.00,,,,,,,
23664,12/25/20 12:21:00 AM,0.00,,,,,,,
23665,12/25/20 12:22:00 AM,0.00,,,,,,,
23666,12/25/20 12:23:00 AM,0.00,,,,,,,
23667,12/25/20 12:24:00 AM,0.00,,,,,,,
23668,12/25/20 12:25:00 AM,0.00,,,,,,,
23669,12/25/20 12:26:00 AM,0.00,,,,,,,
23670,12/25/20 12:27:00 AM,0.00,,,,,,,
23671,12/25/20 12:28:00 AM,0.00,,,,,,,
23672,12/25/20 12:29:00 AM,0.00,,,,,,,
23673,12/25/20 12:30:00 AM,0.00,,,,,,,
23674,12/25/20 12:31:00 AM,0.00,,,,,,,
23675,12/25/20 12:32:00 AM,0.00,,,,,,,
23676,12/25/20 12:33:00 AM,0.00,,,,,,,
23677,12/25/20 12:34:00 AM,0.00,,,,,,,
23678,12/25/20 12:35:00 AM,0.00,,,,,,,
23679,12/25/20 12:36:00 AM,0.00,,,,,,,
23680,12/25/20 12:37:00 AM,0.00,,,,,,,
23681,12/25/20 12:38:00 AM,0.00,,,,,,,
23682,12/25/20 12:39:00 AM,0.00,,,,,,,
23683,12/25/20 12:40:00 AM,0.00,,,,,,,
23684,12/25/20 12:41:00 AM,0.00,,,,,,,
23685,12/25/20 12:42:00 AM,0.00,,,,,,,
23686,12/25/20 12:43:00 AM,0.00,,,,,,,
23687,12/25/20 12:44:00 AM,0.00,,,,,,,
23688,12/25/20 12:45:00 AM,0.00,,,,,,,
23689,12/25/20 12:46:00 AM,0.00,,,,,,,
23690,12/25/20 12:47:00 AM,0.00,,,,,,,
23691,12/25/20 12:48:00 AM,0.00,,,,,,,
23692,12/25/20 12:49:00 AM,0.00,,,,,,,
23693,12/25/20 12:50:00 AM,0.00,,,,,,,
23694,12/25/20 12:51:00 AM,0.00,,,,,,,
23695,12/25/20 12:52:00 AM,0.00,,,,,,,
23696,12/25/20 12:53:00 AM,0.00,,,,,,,
23697,12/25/20 12:54:00 AM,0.00,,,,,,,
23698,12/25/20 12:55:00 AM,0.00,,,,,,,
23699,12/25/20 12:56:00 AM,0.00,,,,,,,
23700,12/25/20 12:57:00 AM,0.00,,,,,,,
23701,12/25/20 12:58:00 AM,0.00,,,,,,,
23702,12/25/20 12:59:00 AM,0.00,,,,,,,
